,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Color,Price_($),Body_Style,Claim_amount,City,Year,Month,Day
16528,Female,648000,Ryder Truck Rental and Leasing,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Pale White,19001,Sedan,0.0,Tukums,2023,Aug,8
16529,Female,730000,Saab-Belle Dodge,Jeep,Cherokee,DoubleÃ‚Â Overhead Camshaft,Pale White,14001,Sedan,0.0,Ventspils,2023,Aug,8
16530,Female,13500,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Pale White,12001,Hatchback,0.0,Jelgava,2023,Aug,8
16531,Male,585000,Star Enterprises Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Pale White,12000,SUV,0.0,Liepaja,2023,Aug,8
16532,Male,13500,Suburban Ford,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Pale White,22001,SUV,0.0,Jelgava,2023,Aug,8
16533,Male,1690000,Scrivener Performance Engineering,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Black,33001,SUV,0.0,Riga,2023,Aug,8
16534,Male,413000,U-Haul CO,Mercedes-B,C-Class,DoubleÃ‚Â Overhead Camshaft,Pale White,15001,Hatchback,0.0,Ventspils,2023,Aug,8
16535,Male,13500,Diehl Motor CO Inc,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Black,16000,Sedan,1600.0,Riga,2023,Aug,8
16536,Male,1388000,Enterprise Rent A Car,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Pale White,62800,Sedan,0.0,Jelgava,2023,Aug,8
16537,Male,570000,Gartner Buick Hyundai Saab,Saturn,SW,Overhead Camshaft,Black,36000,Passenger,0.0,Jelgava,2023,Aug,8
16538,Male,1150000,Hatfield Volkswagen,BMW,328i,DoubleÃ‚Â Overhead Camshaft,Black,16000,Sedan,0.0,Riga,2023,Aug,8
16539,Male,13500,Suburban Ford,Mercedes-B,M-Class,Overhead Camshaft,Pale White,41000,SUV,0.0,Ventspils,2023,Aug,8
16540,Male,1220000,McKinney Dodge Chrysler Jeep,Acura,TL,Overhead Camshaft,Pale White,14000,Hatchback,0.0,Daugavpils,2023,Aug,8
16541,Male,13500,Motor Vehicle Branch Office,Dodge,Intrepid,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Sedan,0.0,Daugavpils,2023,Aug,8
16542,Male,600000,Tri-State Mack Inc,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Black,45000,SUV,0.0,Ventspils,2023,Aug,8
16543,Male,1001000,Pars Auto Sales,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Black,16100,Sedan,0.0,Tukums,2023,Aug,8
16544,Male,860000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Pale White,18000,Hatchback,0.0,Liepaja,2023,Aug,8
16545,Male,1955000,Star Enterprises Inc,Lincoln,Continental,Overhead Camshaft,Pale White,27500,Passenger,0.0,Ventspils,2023,Aug,8
16546,Male,930000,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Pale White,21000,SUV,0.0,Tukums,2023,Aug,8
16547,Male,440000,Tri-State Mack Inc,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Sedan,0.0,Ventspils,2023,Aug,8
16548,Male,490000,Clay Johnson Auto Sales,Mitsubishi,Eclipse,DoubleÃ‚Â Overhead Camshaft,Black,27000,SUV,0.0,Daugavpils,2023,Aug,8
16549,Male,1070000,Buddy Storbeck's Diesel Service Inc,Dodge,Stratus,Overhead Camshaft,Pale White,25000,Hatchback,0.0,Liepaja,2023,Aug,8
16550,Female,1000000,C & M Motors Inc,Nissan,Quest,Overhead Camshaft,Black,12000,SUV,0.0,Liepaja,2023,Aug,8
16551,Male,650000,Tri-State Mack Inc,Saturn,SC,Overhead Camshaft,Pale White,61000,SUV,0.0,Jelgava,2023,Aug,8
16552,Male,745000,Chrysler of Tri-Cities,Cadillac,Catera,DoubleÃ‚Â Overhead Camshaft,Pale White,75000,Hatchback,0.0,Liepaja,2023,Aug,8
16553,Male,1400000,Chrysler Plymouth,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Black,60000,Sedan,0.0,Riga,2023,Aug,8
16554,Female,1000000,Classic Chevy,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Pale White,38000,Passenger,0.0,Riga,2023,Aug,8
16555,Male,292000,Star Enterprises Inc,Porsche,Boxter,Overhead Camshaft,Pale White,14000,SUV,0.0,Riga,2023,Aug,8
16556,Male,13500,Race Car Help,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Pale White,45000,SUV,0.0,Tukums,2023,Aug,8
16557,Male,956000,Tri-State Mack Inc,Mercury,Grand Marquis,Overhead Camshaft,Pale White,16000,SUV,0.0,Liepaja,2023,Aug,8
16558,Female,961000,U-Haul CO,Toyota,Celica,DoubleÃ‚Â Overhead Camshaft,Pale White,45000,SUV,0.0,Jelgava,2023,Aug,8
16559,Male,13500,Ryder Truck Rental and Leasing,Lexus,ES300,Overhead Camshaft,Black,34000,SUV,0.0,Tukums,2023,Aug,8
16560,Male,1683000,Rabun Used Car Sales,Lexus,GS400,Overhead Camshaft,Black,53300,Hatchback,0.0,Liepaja,2023,Aug,8
16561,Male,13500,Race Car Help,Oldsmobile,Intrigue,Overhead Camshaft,Pale White,37001,SUV,0.0,Liepaja,2023,Aug,8
16562,Male,574000,Ryder Truck Rental and Leasing,Toyota,Celica,DoubleÃ‚Â Overhead Camshaft,Pale White,45001,SUV,0.0,Riga,2023,Aug,8
16563,Male,685000,Saab-Belle Dodge,Subaru,Forester,Overhead Camshaft,Pale White,26000,SUV,2600.0,Jelgava,2023,Aug,8
16564,Male,1210000,Star Enterprises Inc,Pontiac,Firebird,Overhead Camshaft,Black,43000,SUV,0.0,Liepaja,2023,Aug,8
16565,Male,13500,Chrysler of Tri-Cities,Volkswagen,Beetle,Overhead Camshaft,Pale White,21001,SUV,0.0,Tukums,2023,Aug,8
16566,Female,407000,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,14001,Sedan,0.0,Jelgava,2023,Aug,8
16567,Male,1500000,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Black,25001,SUV,0.0,Ventspils,2023,Aug,8
16568,Male,1030000,Star Enterprises Inc,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Pale White,46001,Sedan,0.0,Jelgava,2023,Aug,8
16569,Male,555000,Suburban Ford,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Black,39001,SUV,3900.0,Ventspils,2023,Aug,8
16570,Male,5700000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Pale White,16001,Sedan,0.0,Ventspils,2023,Aug,8
16571,Male,13500,U-Haul CO,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Pale White,15001,Hatchback,0.0,Jelgava,2023,Aug,8
16572,Male,2300000,Progressive Shippers Cooperative Association No,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Pale White,62001,SUV,0.0,Ventspils,2023,Aug,8
16573,Female,13500,Rabun Used Car Sales,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Black,11001,Passenger,0.0,Tukums,2023,Aug,8
16574,Male,515000,Race Car Help,Nissan,Frontier,Overhead Camshaft,Pale White,20001,Hatchback,0.0,Daugavpils,2023,Aug,8
16575,Male,540000,Buddy Storbeck's Diesel Service Inc,Mercury,Sable,DoubleÃ‚Â Overhead Camshaft,Pale White,39001,Sedan,0.0,Riga,2023,Aug,9
16576,Male,477500,C & M Motors Inc,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,25501,Sedan,0.0,Daugavpils,2023,Aug,9
16577,Female,1525000,Race Car Help,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,21500,SUV,0.0,Jelgava,2023,Aug,9
16578,Male,13500,Chrysler of Tri-Cities,Lexus,GS400,DoubleÃ‚Â Overhead Camshaft,Black,12001,Hatchback,0.0,Jelgava,2023,Aug,9
16579,Male,2000000,Chrysler Plymouth,Toyota,Corolla,Overhead Camshaft,Pale White,14001,Passenger,0.0,Liepaja,2023,Aug,9
16580,Male,1218000,Progressive Shippers Cooperative Association No,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Black,22800,Hatchback,0.0,Liepaja,2023,Aug,9
16581,Male,850000,Rabun Used Car Sales,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Sedan,0.0,Ventspils,2023,Aug,9
16582,Male,905000,Race Car Help,Ford,Taurus,Overhead Camshaft,Pale White,22000,SUV,0.0,Ventspils,2023,Aug,9
16583,Male,955500,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19500,Passenger,0.0,Ventspils,2023,Aug,9
16584,Male,1210000,Saab-Belle Dodge,Toyota,Camry,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,0.0,Tukums,2023,Aug,9
16585,Male,1400000,Clay Johnson Auto Sales,Oldsmobile,Bravada,Overhead Camshaft,Black,17000,Hatchback,1700.0,Daugavpils,2023,Aug,9
16586,Male,1055000,Hatfield Volkswagen,Mercedes-B,M-Class,Overhead Camshaft,Pale White,25500,SUV,0.0,Daugavpils,2023,Aug,9
16587,Male,13500,Enterprise Rent A Car,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Black,26000,Hatchback,0.0,Tukums,2023,Aug,9
16588,Male,325000,Gartner Buick Hyundai Saab,Ford,Crown Victoria,Overhead Camshaft,Pale White,20000,Passenger,0.0,Ventspils,2023,Aug,9
16589,Male,1400000,Hatfield Volkswagen,Nissan,Xterra,DoubleÃ‚Â Overhead Camshaft,Black,9000,Passenger,0.0,Riga,2023,Aug,9
16590,Male,730000,Star Enterprises Inc,Audi,A6,DoubleÃ‚Â Overhead Camshaft,Black,27000,SUV,0.0,Riga,2023,Aug,9
16591,Male,13500,Suburban Ford,Acura,Integra,DoubleÃ‚Â Overhead Camshaft,Black,45000,Passenger,0.0,Liepaja,2023,Aug,9
16592,Male,831000,Tri-State Mack Inc,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,SUV,0.0,Liepaja,2023,Aug,9
16593,Male,930000,U-Haul CO,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Passenger,0.0,Ventspils,2023,Aug,9
16594,Male,575000,Classic Chevy,Subaru,Forester,DoubleÃ‚Â Overhead Camshaft,Black,22000,SUV,2200.0,Daugavpils,2023,Aug,9
16595,Male,2695000,Ryder Truck Rental and Leasing,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Pale White,21501,Sedan,0.0,Liepaja,2023,Aug,9
16596,Male,2870000,Saab-Belle Dodge,Toyota,Camry,Overhead Camshaft,Black,29001,Hatchback,0.0,Daugavpils,2023,Aug,9
16597,Male,1070000,Classic Chevy,Chevrolet,Prizm,DoubleÃ‚Â Overhead Camshaft,Black,33001,SUV,0.0,Riga,2023,Aug,9
16598,Male,805000,Star Enterprises Inc,Cadillac,Eldorado,Overhead Camshaft,Pale White,31001,Passenger,0.0,Liepaja,2023,Aug,9
16599,Male,13500,Suburban Ford,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Pale White,20001,Hatchback,0.0,Daugavpils,2023,Aug,9
16600,Female,385000,Classic Chevy,Volkswagen,Passat,Overhead Camshaft,Pale White,27001,Hatchback,0.0,Jelgava,2023,Aug,11
16601,Male,1165000,Clay Johnson Auto Sales,Ford,Expedition,DoubleÃ‚Â Overhead Camshaft,Black,41501,SUV,4150.0,Ventspils,2023,Aug,11
16602,Male,1470000,Diehl Motor CO Inc,Dodge,Durango,Overhead Camshaft,Pale White,31001,SUV,0.0,Tukums,2023,Aug,11
16603,Male,345000,Scrivener Performance Engineering,Mercury,Sable,Overhead Camshaft,Pale White,61000,Sedan,0.0,Jelgava,2023,Aug,11
16604,Male,1005500,Star Enterprises Inc,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Black,26550,Hatchback,0.0,Daugavpils,2023,Aug,11
16605,Female,13500,Suburban Ford,Chevrolet,Corvette,Overhead Camshaft,Black,26000,SUV,0.0,Tukums,2023,Aug,11
16606,Male,1285000,Star Enterprises Inc,Volkswagen,Golf,DoubleÃ‚Â Overhead Camshaft,Pale White,35500,SUV,0.0,Tukums,2023,Aug,11
16607,Male,1635000,Tri-State Mack Inc,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Black,12501,SUV,0.0,Tukums,2023,Aug,11
16608,Male,1652000,Motor Vehicle Branch Office,Volkswagen,Jetta,Overhead Camshaft,Pale White,45200,Passenger,4520.0,Riga,2023,Aug,11
16609,Male,1111000,C & M Motors Inc,Toyota,Sienna,Overhead Camshaft,Pale White,19100,Passenger,0.0,Liepaja,2023,Aug,11
16610,Male,13500,Enterprise Rent A Car,Chrysler,Concorde,Overhead Camshaft,Black,18001,SUV,0.0,Tukums,2023,Aug,11
16611,Male,822500,Chrysler of Tri-Cities,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Pale White,42500,Hatchback,0.0,Riga,2023,Aug,11
16612,Male,370000,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Pale White,17001,Sedan,0.0,Liepaja,2023,Aug,11
16613,Male,360000,U-Haul CO,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Pale White,57001,SUV,5700.0,Ventspils,2023,Aug,11
16614,Male,310000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,25001,SUV,2500.0,Tukums,2023,Aug,11
16615,Male,13500,Enterprise Rent A Car,Mitsubishi,Diamante,Overhead Camshaft,Pale White,12001,Hatchback,0.0,Ventspils,2023,Aug,12
16616,Female,650000,Gartner Buick Hyundai Saab,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,25001,SUV,2500.0,Riga,2023,Aug,12
16617,Male,13500,Rabun Used Car Sales,Porsche,Carrera Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,SUV,0.0,Liepaja,2023,Aug,12
16618,Female,350000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Black,19000,SUV,0.0,Ventspils,2023,Aug,12
16619,Female,780000,Tri-State Mack Inc,Porsche,Carrera Coupe,Overhead Camshaft,Black,16000,SUV,0.0,Tukums,2023,Aug,12
16620,Male,418000,Progressive Shippers Cooperative Association No,Lexus,ES300,Overhead Camshaft,Black,34000,SUV,3400.0,Tukums,2023,Aug,12
16621,Male,613000,Nebo Chevrolet,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Pale White,17001,Sedan,0.0,Tukums,2023,Aug,12
16622,Male,442000,Tri-State Mack Inc,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Hatchback,0.0,Ventspils,2023,Aug,12
16623,Male,742000,U-Haul CO,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Black,39000,SUV,0.0,Daugavpils,2023,Aug,12
16624,Male,13500,Chrysler of Tri-Cities,Lexus,RX300,Overhead Camshaft,Black,18000,SUV,0.0,Tukums,2023,Aug,12
16625,Female,685000,Rabun Used Car Sales,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Pale White,16000,SUV,0.0,Ventspils,2023,Aug,12
16626,Male,585500,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,Overhead Camshaft,Pale White,71500,Hatchback,0.0,Jelgava,2023,Aug,12
16627,Male,13500,Rabun Used Car Sales,Lexus,LX470,Overhead Camshaft,Pale White,54000,SUV,0.0,Ventspils,2023,Aug,12
16628,Female,690000,Race Car Help,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Pale White,29000,Passenger,0.0,Daugavpils,2023,Aug,12
16629,Male,1131000,Nebo Chevrolet,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Pale White,19100,Hatchback,0.0,Daugavpils,2023,Aug,12
16630,Male,1607500,New Castle Ford Lincoln Mercury,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Pale White,20750,Hatchback,0.0,Liepaja,2023,Aug,12
16631,Male,830000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Pale White,39001,SUV,0.0,Daugavpils,2023,Aug,12
16632,Male,310000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Red,22000,Hatchback,2200.0,Liepaja,2023,Aug,12
16633,Male,900000,Ryder Truck Rental and Leasing,Mercury,Mountaineer,Overhead Camshaft,Red,21001,SUV,0.0,Riga,2023,Aug,12
16634,Male,1720000,Rabun Used Car Sales,Saab,03-Sep,DoubleÃ‚Â Overhead Camshaft,Red,69000,Sedan,6900.0,Liepaja,2023,Aug,12
16635,Male,983000,Race Car Help,Lincoln,Continental,Overhead Camshaft,Pale White,27000,Passenger,0.0,Riga,2023,Aug,12
16636,Male,1400000,Chrysler Plymouth,Ford,Expedition,Overhead Camshaft,Red,22000,SUV,0.0,Jelgava,2023,Aug,12
16637,Male,336000,Classic Chevy,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Passenger,0.0,Tukums,2023,Aug,12
16638,Male,800000,Clay Johnson Auto Sales,Dodge,Stratus,Overhead Camshaft,Red,25000,Hatchback,0.0,Tukums,2023,Aug,12
16639,Male,13500,Diehl Motor CO Inc,Mercury,Mystique,DoubleÃ‚Â Overhead Camshaft,Red,29000,Passenger,0.0,Riga,2023,Aug,12
16640,Male,1224000,Enterprise Rent A Car,Audi,A6,Overhead Camshaft,Pale White,13400,SUV,1340.0,Jelgava,2023,Aug,12
16641,Male,1020000,Gartner Buick Hyundai Saab,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Sedan,4600.0,Tukums,2023,Aug,12
16642,Male,640000,Motor Vehicle Branch Office,Dodge,Ram Pickup,Overhead Camshaft,Pale White,16001,SUV,0.0,Tukums,2023,Aug,12
16643,Male,880000,McKinney Dodge Chrysler Jeep,Toyota,Tacoma,DoubleÃ‚Â Overhead Camshaft,Pale White,53001,SUV,0.0,Liepaja,2023,Aug,12
16644,Female,13500,Clay Johnson Auto Sales,Oldsmobile,Intrigue,DoubleÃ‚Â Overhead Camshaft,Pale White,45000,SUV,0.0,Jelgava,2023,Aug,12
16645,Male,385500,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÃ‚Â Overhead Camshaft,Pale White,12500,SUV,1250.0,Ventspils,2023,Aug,12
16646,Female,1190000,New Castle Ford Lincoln Mercury,Volvo,S70,Overhead Camshaft,Red,21001,SUV,0.0,Ventspils,2023,Aug,12
16647,Male,868000,Gartner Buick Hyundai Saab,Pontiac,Sunfire,Overhead Camshaft,Red,43000,Sedan,0.0,Riga,2023,Aug,12
16648,Male,590000,Hatfield Volkswagen,Oldsmobile,Bravada,Overhead Camshaft,Black,36000,Hatchback,0.0,Riga,2023,Aug,12
16649,Female,13500,U-Haul CO,Chrysler,Concorde,Overhead Camshaft,Black,18000,SUV,0.0,Ventspils,2023,Aug,12
16650,Male,1800000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Overhead Camshaft,Pale White,41000,SUV,0.0,Liepaja,2023,Aug,13
16651,Male,541000,Pars Auto Sales,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Pale White,18001,Hatchback,0.0,Ventspils,2023,Aug,13
16652,Female,1005000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Black,18501,Hatchback,0.0,Liepaja,2023,Aug,13
16653,Male,13500,Progressive Shippers Cooperative Association No,Pontiac,Grand Prix,DoubleÃ‚Â Overhead Camshaft,Red,19001,Passenger,0.0,Daugavpils,2023,Aug,13
16654,Male,1835000,Rabun Used Car Sales,Pontiac,Grand Prix,DoubleÃ‚Â Overhead Camshaft,Red,19501,Passenger,1950.0,Jelgava,2023,Aug,13
16655,Male,913000,Gartner Buick Hyundai Saab,Ford,Ranger,Overhead Camshaft,Black,25000,SUV,0.0,Ventspils,2023,Aug,13
16656,Male,2510000,McKinney Dodge Chrysler Jeep,Mitsubishi,Eclipse,DoubleÃ‚Â Overhead Camshaft,Black,27000,SUV,0.0,Tukums,2023,Aug,13
16657,Male,726000,Saab-Belle Dodge,Lincoln,Town car,Overhead Camshaft,Pale White,33001,Hatchback,0.0,Tukums,2023,Aug,13
16658,Male,744000,Scrivener Performance Engineering,Buick,Park Avenue,Overhead Camshaft,Black,29001,Hatchback,0.0,Ventspils,2023,Aug,13
16659,Male,650000,Star Enterprises Inc,Plymouth,Voyager,DoubleÃ‚Â Overhead Camshaft,Pale White,22001,Passenger,0.0,Daugavpils,2023,Aug,13
16660,Male,1230000,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,DoubleÃ‚Â Overhead Camshaft,Red,24000,Passenger,0.0,Riga,2023,Aug,13
16661,Male,1020000,Saab-Belle Dodge,Plymouth,Voyager,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,Passenger,0.0,Ventspils,2023,Aug,13
16662,Male,1700000,Diehl Motor CO Inc,Mitsubishi,Eclipse,DoubleÃ‚Â Overhead Camshaft,Black,27000,SUV,0.0,Daugavpils,2023,Aug,13
16663,Male,915000,Motor Vehicle Branch Office,Ford,Focus,Overhead Camshaft,Red,24000,SUV,0.0,Ventspils,2023,Aug,13
16664,Female,1100000,Suburban Ford,Honda,Odyssey,Overhead Camshaft,Pale White,54000,Passenger,0.0,Riga,2023,Aug,13
16665,Male,961000,Tri-State Mack Inc,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Black,26000,Hatchback,0.0,Liepaja,2023,Aug,13
16666,Male,13500,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Black,42000,Passenger,0.0,Jelgava,2023,Aug,13
16667,Male,1001000,Buddy Storbeck's Diesel Service Inc,Honda,Civic,Overhead Camshaft,Black,43100,Hatchback,4310.0,Jelgava,2023,Aug,13
16668,Male,1902000,Ryder Truck Rental and Leasing,Subaru,Forester,DoubleÃ‚Â Overhead Camshaft,Red,23200,SUV,0.0,Daugavpils,2023,Aug,13
16669,Male,876000,Capitol KIA,Acura,TL,DoubleÃ‚Â Overhead Camshaft,Black,28000,Hatchback,0.0,Ventspils,2023,Aug,13
16670,Male,330000,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,DoubleÃ‚Â Overhead Camshaft,Red,24000,Passenger,0.0,Liepaja,2023,Aug,13
16671,Male,950000,Iceberg Rentals,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Black,21000,SUV,0.0,Liepaja,2023,Aug,13
16672,Female,1926000,Scrivener Performance Engineering,Toyota,Land Cruiser,DoubleÃ‚Â Overhead Camshaft,Red,12600,SUV,0.0,Daugavpils,2023,Aug,13
16673,Male,660000,Tri-State Mack Inc,Ford,Focus,Overhead Camshaft,Red,17000,SUV,0.0,Ventspils,2023,Aug,13
16674,Male,700000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Pale White,33000,Sedan,0.0,Daugavpils,2023,Aug,13
16675,Female,13500,Tri-State Mack Inc,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Pale White,12000,Hatchback,0.0,Tukums,2023,Aug,13
16676,Male,13500,U-Haul CO,Volvo,V40,DoubleÃ‚Â Overhead Camshaft,Pale White,18000,SUV,0.0,Jelgava,2023,Aug,13
16677,Female,825000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Black,16000,SUV,0.0,Ventspils,2023,Aug,13
16678,Male,610000,Rabun Used Car Sales,Mercedes-B,CL500,Overhead Camshaft,Black,22000,SUV,0.0,Jelgava,2023,Aug,13
16679,Male,960000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Red,12000,Hatchback,0.0,Daugavpils,2023,Aug,13
16680,Male,510000,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Black,69001,SUV,0.0,Ventspils,2023,Aug,13
16681,Male,930000,McKinney Dodge Chrysler Jeep,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Red,22000,Passenger,0.0,Riga,2023,Aug,13
16682,Male,1090000,Motor Vehicle Branch Office,Hyundai,Sonata,Overhead Camshaft,Red,21000,SUV,0.0,Riga,2023,Aug,13
16683,Male,947500,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Pale White,24500,Hatchback,0.0,Jelgava,2023,Aug,13
16684,Male,836000,New Castle Ford Lincoln Mercury,Nissan,Frontier,Overhead Camshaft,Pale White,20000,Hatchback,0.0,Riga,2023,Aug,13
16685,Male,1417250,Pars Auto Sales,Buick,Regal,DoubleÃ‚Â Overhead Camshaft,Pale White,38720,Passenger,0.0,Ventspils,2023,Aug,13
16686,Male,717000,New Castle Ford Lincoln Mercury,Dodge,Ram Pickup,DoubleÃ‚Â Overhead Camshaft,Red,57001,SUV,0.0,Daugavpils,2023,Aug,13
16687,Female,2780000,Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Black,16001,SUV,0.0,Tukums,2023,Aug,13
16688,Male,1110000,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Red,25000,Sedan,0.0,Liepaja,2023,Aug,13
16689,Male,950000,Race Car Help,Mercury,Villager,Overhead Camshaft,Pale White,16000,Passenger,0.0,Riga,2023,Aug,13
16690,Male,13500,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Red,26000,SUV,0.0,Riga,2023,Aug,13
16691,Male,1565000,Progressive Shippers Cooperative Association No,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Black,33500,SUV,0.0,Riga,2023,Aug,13
16692,Male,990000,Nebo Chevrolet,Lexus,GS300,Overhead Camshaft,Black,51000,Passenger,0.0,Ventspils,2023,Aug,13
16693,Male,623000,New Castle Ford Lincoln Mercury,Mercury,Grand Marquis,Overhead Camshaft,Pale White,16000,SUV,0.0,Daugavpils,2023,Aug,13
16694,Male,13500,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Black,19000,SUV,0.0,Tukums,2023,Aug,13
16695,Male,13500,Capitol KIA,Nissan,Pathfinder,Overhead Camshaft,Red,11000,SUV,0.0,Riga,2023,Aug,13
16696,Male,600000,Progressive Shippers Cooperative Association No,Mercedes-B,CLK Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,Sedan,2200.0,Riga,2023,Aug,13
16697,Male,485000,Rabun Used Car Sales,Honda,Civic,DoubleÃ‚Â Overhead Camshaft,Pale White,25001,Hatchback,0.0,Ventspils,2023,Aug,13
16698,Female,13500,Chrysler Plymouth,Dodge,Ram Pickup,Overhead Camshaft,Pale White,16000,SUV,0.0,Liepaja,2023,Aug,13
16699,Male,13500,Ryder Truck Rental and Leasing,Mitsubishi,Mirage,DoubleÃ‚Â Overhead Camshaft,Black,9001,SUV,0.0,Riga,2023,Aug,13
16700,Male,800000,Suburban Ford,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Red,41001,Hatchback,0.0,Tukums,2023,Aug,14
16701,Male,625000,Tri-State Mack Inc,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Black,31001,Passenger,0.0,Liepaja,2023,Aug,14
16702,Male,750500,U-Haul CO,Mercury,Grand Marquis,DoubleÃ‚Â Overhead Camshaft,Black,19501,SUV,0.0,Daugavpils,2023,Aug,14
